Date,Dorm,Plant,Leaf,location,Female_ID,Eggs,N1,N2,N5,New_eA,Old_eA,nymph_origin,Other_arthropods,Notes,Revisions,sbL,brbL,brrbL,srL,lrL,sbP,brbP,brrbP,srP,lrP,ants_L,ants_P
2019-06-02,A,61,S,A61_S,A_Grww,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,63,S,A63_S,A_M_63_S_d1,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,63,S,A63_S,A_M_63_S_d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,65,13,A65_13,A_Rggw,***,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,65,S,A65_S,A_Grkk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,65,S,A65_S,A_Gryy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,66,9,A66_9,A_Ggyr,***,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,66,S,A66_S,A_Ggkk,13e 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,67,S,A67_S,NA,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,68,S,A68_S,A_Yykr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,68,S,A68_S,A_Gy?w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,68,9,A68_9,A_Yggw,10e 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,69,12,A69_12,A_Gywk,0,NA,NA,NA,NA,NA,NA,Lx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,69,10,A69_10,A_Gykg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,69,13,A69_13,A_Gykw,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,72,14,A72_14,A_Ykyk,10e 3,NA,NA,NA,NA,NA,NA,Lx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,72,16,A72_16,A_Ykyr,25e 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,72,16,A72_16,A_Grrw,25e 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,72,16,A72_16,A_M_72_16,25e 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,72,16,A72_16,A_Ykgr,25e 15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,74,15,A74_15,A_PK,4e 2,NA,NA,NA,NA,NA,NA,Js,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,75,S,A75_S,A_Ywrr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,76,14,A76_14,A_Rkkr,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,76,L,A76_L,A_M_76_L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,76,S,A76_S,A_Ykry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,79,S,A79_S,A_Uf_79_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,A,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,4,15,A4_15,A_Rgwk,13e 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,13,11,A13_11,A_Gwky,0,NA,NA,NA,NA,NA,NA,Sp on l9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,13,11,A13_11,A_Gwkw,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,13,16,A13_16,A_Gkyg,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,13,S,A13_S,A_Gryk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,13,15,A13_15,A_M_13_15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,13,9,A13_9,A_Rwwg,19e 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,16,S,A16_S,A_Gwkg,NA,NA,NA,NA,NA,NA,NA,Sp sw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,22,S,A22_S,A_Gywr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,23,8,A23_8,A_Gkgr,40e 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,23,8,A23_8,A_Rwkw,40e 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,26,16,A26_16,A_Ygyw,9e 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,32,14,A32_14,A_Rrrg,14e 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,41,5,A41_5,A_Rkrk,12e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,41,S,A41_S,A_Ygrw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,46,9,A46_9,A_Rwkk,27e 12,NA,NA,NA,NA,NA,NA,Sw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,46,9,A46_9,A_Rkkk,27e 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,52,S,A52_S,A_Ywkw,NA,NA,NA,NA,NA,NA,NA,NA,NA,Originally Rwkw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,55,A,A55_A,A_Gywy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,55,7,A55_7,A_Grkw,17e 12,NA,NA,NA,NA,NA,NA,NA,NA,"2021-04-13: originally mis-entered as plant 56, should have been 56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,61,S,A61_S,A_Grww,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,63,L,A63_L,A_M_63_L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,65,13,A65_13,A_Rggw,20e 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,65,18,A65_18,A_Gryy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,66,9,A66_9,A_Ggyr,16e 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,66,9,A66_9,A_Ggkk,16e 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,68,S,A68_S,A_Yykr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,68,9,A68_9,A_Yggw,20e 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,69,S,A69_S,A_Gywk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,69,14,A69_14,A_Gykw,18e 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,69,10,A69_10,A_Gykg,14e 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,72,S,A72_S,A_Ykyr,NA,NA,NA,NA,NA,NA,NA,NA,Dead at bottom leaf ( spider predation?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,72,14,A72_14,A_Ykyk,9e 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,72,16,A72_16,A_Grrw,25e 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,72,16,A72_16,A_Ykgr,25e 13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,74,15,A74_15,A_PK,12e 6,NA,NA,NA,NA,NA,NA,NA,Js sp web on L15 connected to hopper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,75,11,A75_11,A_Ywrr,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,75,11,A75_11,A_M_75_11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,76,L,A76_L,A_M_76_L_d1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,76,L,A76_L,A_M_76_L_d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,76,14,A76_14,A_Rkkr,17e 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,76,14,A76_14,A_M_76_14,17e 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,76,S,A76_S,A_Grkk,NA,NA,NA,NA,NA,NA,NA,NA,NA,Changed from 0 to S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,76,S,A76_S,A_Ykry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,79,12,A79_12,A_Uf_79_12,E,NA,NA,NA,NA,NA,NA,NA,NA,"Data for plant 79 originally empty, but Uf was on plant (stem?) 6/2 and eggs were observed on 6/6, so I assume we just missed the Uf on 6/4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-04,A,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,4,15,A4_15,A_Rgwk,16e 9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,13,11,A13_11,A_M_13_11_d1,8e 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,13,11,A13_11,A_M_13_11_d2,8e 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,13,11,A13_11,A_Gkyg,8e 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,13,16,A13_16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,13,S,A13_S,A_Gwky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,13,S,A13_S,A_Gryk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,13,S,A13_S,A_Gwkw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-06,A,13,9,A13_9,A_Rwwg,20e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
